episode,timesteps,window,moving_average_reward,best_moving_average_reward,episodes_since_improvement,stopped
50,13301,50,-243.12248110000002,-243.12248110000002,0,0
51,13430,50,-242.13382522000003,-243.12248110000002,1,0
52,13554,50,-240.36447356000005,-240.36447356000005,0,0
53,13680,50,-238.60921568000006,-238.60921568000006,0,0
54,13820,50,-237.90719730000004,-238.60921568000006,1,0
55,13943,50,-237.09956376000005,-237.09956376000005,0,0
56,14071,50,-232.34859802000005,-232.34859802000005,0,0
57,14238,50,-231.25351020000005,-231.25351020000005,0,0
58,14385,50,-231.31239766000007,-231.25351020000005,1,0
59,14535,50,-229.6816982800001,-229.6816982800001,0,0
60,14664,50,-228.16718706000006,-228.16718706000006,0,0
61,14797,50,-227.41561850000008,-228.16718706000006,1,0
62,14933,50,-226.47034238000003,-226.47034238000003,0,0
63,15058,50,-225.05528020000008,-225.05528020000008,0,0
64,15204,50,-225.50046906000006,-225.05528020000008,1,0
65,15335,50,-224.09674766000003,-225.05528020000008,2,0
66,15460,50,-223.76481534000007,-223.76481534000007,0,0
67,15586,50,-223.27684620000002,-223.76481534000007,1,0
68,16037,50,-221.9960201200001,-221.9960201200001,0,0
69,16156,50,-221.02782244000008,-221.9960201200001,1,0
70,16293,50,-221.30636494000007,-221.9960201200001,2,0
71,16413,50,-203.49407080000003,-203.49407080000003,0,0
72,16541,50,-203.10962676000014,-203.49407080000003,1,0
73,16666,50,-202.3253601200001,-202.3253601200001,0,0
74,17354,50,-202.89939900000013,-202.3253601200001,1,0
75,17481,50,-201.2893859400001,-201.2893859400001,0,0
76,17616,50,-200.9462309200001,-201.2893859400001,1,0
77,17748,50,-200.48423392000012,-201.2893859400001,2,0
78,17876,50,-199.24170242000008,-199.24170242000008,0,0
79,17996,50,-198.65327660000003,-199.24170242000008,1,0
80,18133,50,-198.45627826000003,-199.24170242000008,2,0
81,18264,50,-197.5906376,-197.5906376,0,0
82,18401,50,-197.31333374,-197.5906376,1,0
83,18745,50,-194.45163947999998,-194.45163947999998,0,0
84,18893,50,-194.04402304000004,-194.45163947999998,1,0
85,19032,50,-193.49136036,-194.45163947999998,2,0
86,19172,50,-193.48210773999995,-194.45163947999998,3,0
87,19303,50,-192.19467755999997,-192.19467755999997,0,0
88,19770,50,-185.95853456,-185.95853456,0,0
89,19915,50,-185.3078001,-185.95853456,1,0
90,20055,50,-184.43807652000004,-184.43807652000004,0,0
91,20192,50,-183.89743228000006,-184.43807652000004,1,0
92,20333,50,-183.43682006000003,-183.43682006000003,0,0
93,20474,50,-182.94120718000005,-183.43682006000003,1,0
94,20873,50,-178.99757944,-178.99757944,0,0
95,21254,50,-176.53479862000003,-176.53479862000003,0,0
96,21390,50,-166.90768788000003,-166.90768788000003,0,0
97,21512,50,-165.99755893999998,-166.90768788000003,1,0
98,21649,50,-165.80686918,-165.80686918,0,0
99,22009,50,-155.61915922,-155.61915922,0,0
100,22454,50,-153.83428747999997,-153.83428747999997,0,0
101,22883,50,-151.90088594,-151.90088594,0,0
102,23033,50,-152.25856718,-151.90088594,1,0
103,23374,50,-150.0899481,-150.0899481,0,0
104,23512,50,-149.53594729999998,-150.0899481,1,0
105,23940,50,-148.05698919999998,-148.05698919999998,0,0
106,24391,50,-146.94172757999996,-146.94172757999996,0,0
107,25032,50,-146.40929895999997,-146.94172757999996,1,0
108,25171,50,-145.87416477999997,-145.87416477999997,0,0
109,25575,50,-143.43012215999997,-143.43012215999997,0,0
110,26039,50,-142.31393434,-142.31393434,0,0
111,26442,50,-140.5486691,-140.5486691,0,0
112,26573,50,-140.46552802,-140.5486691,1,0
113,27087,50,-139.78456540000002,-140.5486691,2,0
114,27216,50,-138.93433808,-138.93433808,0,0
115,27652,50,-137.57078664000002,-137.57078664000002,0,0
116,28054,50,-135.58080208,-135.58080208,0,0
117,28202,50,-135.82470988000006,-135.58080208,1,0
118,28333,50,-136.28283130000003,-135.58080208,2,0
119,28819,50,-134.97192330000001,-135.58080208,3,0
120,29185,50,-132.41397538,-132.41397538,0,0
121,29658,50,-131.52168534000003,-132.41397538,1,0
122,30359,50,-133.14557324000003,-132.41397538,2,0
123,30908,50,-132.70814688000002,-132.41397538,3,0
124,31261,50,-128.99892170000004,-128.99892170000004,0,0
125,31624,50,-126.67576440000002,-126.67576440000002,0,0
126,31994,50,-124.30757974000002,-124.30757974000002,0,0
127,32461,50,-122.69844206000003,-122.69844206000003,0,0
128,32862,50,-121.09178276000003,-121.09178276000003,0,0
129,33379,50,-120.06044788000001,-120.06044788000001,0,0
130,33798,50,-118.04820974000002,-118.04820974000002,0,0
131,34209,50,-116.13597296000002,-116.13597296000002,0,0
132,34630,50,-113.85785888000004,-113.85785888000004,0,0
133,34955,50,-113.37136544000003,-113.85785888000004,1,0
134,35261,50,-109.79049912,-109.79049912,0,0
135,35383,50,-109.68258852000001,-109.79049912,1,0
136,35721,50,-106.67897296,-106.67897296,0,0
137,35999,50,-103.15824829999998,-103.15824829999998,0,0
138,36340,50,-101.68171611999998,-101.68171611999998,0,0
139,36459,50,-101.15456501999999,-101.68171611999998,1,0
140,36731,50,-97.84049637999999,-97.84049637999999,0,0
141,37010,50,-94.53446034000001,-94.53446034000001,0,0
142,37425,50,-92.10503668000001,-92.10503668000001,0,0
143,37690,50,-88.61382227999998,-88.61382227999998,0,0
144,37972,50,-87.07590471999998,-87.07590471999998,0,0
145,38239,50,-85.71243201999998,-85.71243201999998,0,0
146,38363,50,-85.64514485999996,-85.71243201999998,1,0
147,38636,50,-82.20198271999999,-82.20198271999999,0,0
148,38947,50,-79.29661536000002,-79.29661536000002,0,0
149,39072,50,-80.73861536000003,-79.29661536000002,1,0
150,39192,50,-81.90152838000003,-79.29661536000002,2,0
151,39497,50,-80.55084844000004,-79.29661536000002,3,0
152,39779,50,-77.13768050000004,-77.13768050000004,0,0
153,40017,50,-75.68268294000003,-75.68268294000003,0,0
154,40272,50,-72.00924734000003,-72.00924734000003,0,0
155,40399,50,-73.07061840000003,-72.00924734000003,1,0
156,40644,50,-70.69978292000002,-70.69978292000002,0,0
157,40771,50,-69.92516954000003,-70.69978292000002,1,0
158,40893,50,-69.63830822000003,-69.63830822000003,0,0
159,41160,50,-67.91862092000002,-67.91862092000002,0,0
160,41282,50,-68.62257174000001,-67.91862092000002,1,0
161,41547,50,-66.76089336000001,-66.76089336000001,0,0
162,41665,50,-66.47858166,-66.76089336000001,1,0
163,41789,50,-66.92435708000001,-66.76089336000001,2,0
164,41918,50,-67.02348714,-66.76089336000001,3,0
165,42030,50,-68.15792554,-66.76089336000001,4,0
166,42290,50,-66.6427813,-66.76089336000001,5,0
167,42532,50,-62.99283557999999,-62.99283557999999,0,0
168,42790,50,-59.692276480000004,-59.692276480000004,0,0
169,43036,50,-57.44917012,-57.44917012,0,0
170,43294,50,-56.078803439999994,-56.078803439999994,0,0
171,43420,50,-57.01157117999999,-56.078803439999994,1,0
172,43667,50,-51.722595699999985,-51.722595699999985,0,0
173,43910,50,-48.68645228,-48.68645228,0,0
174,44157,50,-46.904422,-46.904422,0,0
175,44280,50,-48.92910079999999,-46.904422,1,0
176,44399,50,-51.04466763999998,-46.904422,2,0
177,44522,50,-52.36397176,-46.904422,3,0
178,44776,50,-50.57177423999999,-46.904422,4,0
179,45046,50,-48.17456486000001,-46.904422,5,0
180,45293,50,-46.410952560000005,-46.904422,6,0
181,45544,50,-44.816444499999996,-44.816444499999996,0,0
182,45786,50,-43.18340936,-43.18340936,0,0
183,46054,50,-42.43461163999999,-43.18340936,1,0
184,46301,50,-41.78748305999999,-41.78748305999999,0,0
185,46541,50,-38.268998759999995,-38.268998759999995,0,0
186,46772,50,-37.25362699999999,-37.25362699999999,0,0
187,46894,50,-40.405163419999994,-37.25362699999999,1,0
188,47018,50,-42.74981293999999,-37.25362699999999,2,0
189,47250,50,-39.377855440000005,-37.25362699999999,3,0
190,47506,50,-39.10633278,-37.25362699999999,4,0
191,47731,50,-38.46093426,-37.25362699999999,5,0
192,47962,50,-36.77390026000001,-37.25362699999999,6,0
193,48199,50,-36.327347360000005,-37.25362699999999,7,0
194,48436,50,-35.73768102000001,-35.73768102000001,0,0
195,48676,50,-35.30624876000001,-35.73768102000001,1,0
196,48900,50,-31.478381880000008,-31.478381880000008,0,0
197,49123,50,-31.095469480000006,-31.478381880000008,1,0
198,49359,50,-30.334153240000006,-30.334153240000006,0,0
199,49587,50,-26.616304920000008,-26.616304920000008,0,0
200,49698,50,-26.42588262000001,-26.616304920000008,1,0
201,49939,50,-25.80826196000001,-26.616304920000008,2,0
202,50168,50,-25.216410520000014,-25.216410520000014,0,0
203,50391,50,-24.93873084000001,-25.216410520000014,1,0
204,50623,50,-24.890001420000008,-25.216410520000014,2,0
205,50848,50,-21.41678354000001,-21.41678354000001,0,0
206,51081,50,-21.14844028000001,-21.41678354000001,1,0
207,51314,50,-17.626464680000012,-17.626464680000012,0,0
208,51434,50,-17.53208442,-17.626464680000012,1,0
209,51556,50,-20.65603244,-17.626464680000012,2,0
210,51679,50,-20.766857200000004,-17.626464680000012,3,0
211,53205,50,-36.31675966000001,-17.626464680000012,4,0
212,53341,50,-36.959787160000005,-17.626464680000012,5,0
213,53464,50,-36.852235639999996,-17.626464680000012,6,0
214,53589,50,-36.53612384,-17.626464680000012,7,0
215,53724,50,-36.96586426,-17.626464680000012,8,0
216,53850,50,-40.3027503,-17.626464680000012,9,0
217,53983,50,-43.76062152,-17.626464680000012,10,0
218,54116,50,-47.16891034000001,-17.626464680000012,11,0
219,54243,50,-50.988973779999995,-17.626464680000012,12,0
220,54362,50,-54.2206744,-17.626464680000012,13,0
221,54494,50,-54.36342276000001,-17.626464680000012,14,0
222,54624,50,-57.72359148000001,-17.626464680000012,15,0
223,54878,50,-57.944640280000016,-17.626464680000012,16,0
224,55134,50,-58.36109818000002,-17.626464680000012,17,0
225,55385,50,-55.28489372,-17.626464680000012,18,0
226,55637,50,-52.195358240000004,-17.626464680000012,19,0
227,55765,50,-52.2820206,-17.626464680000012,20,0
228,56010,50,-52.17320318,-17.626464680000012,21,0
229,56260,50,-51.989813299999994,-17.626464680000012,22,0
230,56496,50,-51.9021922,-17.626464680000012,23,0
231,56756,50,-51.94678486000001,-17.626464680000012,24,0
232,57003,50,-52.0642634,-17.626464680000012,25,0
233,57130,50,-55.437179900000004,-17.626464680000012,26,0
234,57371,50,-55.710388859999995,-17.626464680000012,27,0
235,57619,50,-56.01501668,-17.626464680000012,28,0
236,57879,50,-56.45279686000001,-17.626464680000012,29,0
237,58129,50,-53.29914772000001,-17.626464680000012,30,0
238,58256,50,-53.57868016000001,-17.626464680000012,31,0
239,58496,50,-53.73324544000001,-17.626464680000012,32,0
240,58750,50,-54.02207876000001,-17.626464680000012,33,0
241,58995,50,-54.44636640000001,-17.626464680000012,34,0
242,59137,50,-58.48212728000001,-17.626464680000012,35,0
243,59267,50,-62.330780800000014,-17.626464680000012,36,0
244,59518,50,-62.75701232,-17.626464680000012,37,0
245,59648,50,-66.56706596000001,-17.626464680000012,38,0
246,59778,50,-70.3010226,-17.626464680000012,39,0
247,60024,50,-71.01668166,-17.626464680000012,40,0
248,60155,50,-74.69678698,-17.626464680000012,41,0
249,60281,50,-78.47022762000002,-17.626464680000012,42,0
250,60523,50,-75.55088302000001,-17.626464680000012,43,0
251,60650,50,-79.24509670000002,-17.626464680000012,44,0
252,60776,50,-82.93004368000001,-17.626464680000012,45,0
253,61027,50,-83.56120204000001,-17.626464680000012,46,0
254,61267,50,-83.74809719999999,-17.626464680000012,47,0
255,61497,50,-83.85912240000002,-17.626464680000012,48,0
256,61626,50,-87.66258494000002,-17.626464680000012,49,0
257,61879,50,-88.03404034,-17.626464680000012,50,0
258,62134,50,-85.10887403999999,-17.626464680000012,51,0
259,62262,50,-85.30614465999999,-17.626464680000012,52,0
260,62498,50,-81.96167102000001,-17.626464680000012,53,0
261,62630,50,-69.90514958,-17.626464680000012,54,0
262,62897,50,-66.17900026,-17.626464680000012,55,0
263,63024,50,-66.28237096,-17.626464680000012,56,0
264,63277,50,-63.01380232000001,-17.626464680000012,57,0
265,63407,50,-62.936728280000004,-17.626464680000012,58,0
266,63525,50,-62.813839320000014,-17.626464680000012,59,0
267,63803,50,-59.590815680000006,-17.626464680000012,60,0
268,64054,50,-56.235408660000004,-17.626464680000012,61,0
269,64186,50,-56.20647844,-17.626464680000012,62,0
270,64326,50,-56.712497240000005,-17.626464680000012,63,0
271,64471,50,-57.067377779999994,-17.626464680000012,64,0
272,64720,50,-53.79793207999998,-17.626464680000012,65,0
273,64990,50,-54.00916719999999,-17.626464680000012,66,0
274,65112,50,-57.66795219999999,-17.626464680000012,67,0
275,65369,50,-57.63415375999999,-17.626464680000012,68,0
276,65614,50,-57.63087687999999,-17.626464680000012,69,0
277,65868,50,-54.38953403999999,-17.626464680000012,70,0
278,66109,50,-54.592257299999986,-17.626464680000012,71,0
279,66361,50,-54.60820125999999,-17.626464680000012,72,0
280,66615,50,-54.90622333999999,-17.626464680000012,73,0
281,66850,50,-54.544280019999995,-17.626464680000012,74,0
282,67076,50,-54.2923934,-17.626464680000012,75,0
283,67199,50,-54.1397191,-17.626464680000012,76,0
284,67450,50,-53.8270834,-17.626464680000012,77,0
285,69250,50,-71.58511600000001,-17.626464680000012,78,0
286,69486,50,-71.27607296000001,-17.626464680000012,79,0
287,69721,50,-71.0024439,-17.626464680000012,80,1
